ID,State,Constituency,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes,Result
8402,West Bengal,Balurghat,BIPLAB MITRA,All India Trinamool Congress,563252,1358,564610,45.63,Lost
8403,West Bengal,Balurghat,JOYDEV KUMAR SIDDHANTA,Revolutionary Socialist Party,54081,136,54217,4.38,Lost
8404,West Bengal,Balurghat,HAKIM MURMU,Independent,6820,2,6822,0.55,Lost
8405,West Bengal,Balurghat,BAKHTIAR MUJAHIT SAHANI,Independent,6391,2,6393,0.52,Lost
8406,West Bengal,Balurghat,RANENDRA NATH MALI,Independent,5590,3,5593,0.45,Lost
8407,West Bengal,Balurghat,ANTA HANSDA,Bahujan Samaj Party,5130,15,5145,0.42,Lost
8408,West Bengal,Balurghat,BISWANATH MURMU,Ambedkarite Party of India,3454,11,3465,0.28,Lost
8409,West Bengal,Balurghat,MOZAMMEL HAQUE,All India Secular Front,2261,7,2268,0.18,Lost
8410,West Bengal,Balurghat,NAROTTAM SAHA,Independent,2095,11,2106,0.17,Lost
8411,West Bengal,Balurghat,MD. SARWARDI,Bhumiputra United Party,1957,10,1967,0.16,Lost
8412,West Bengal,Balurghat,BIRENDRA NATH MAHANTA,Socialist Unity Centre Of India (COMMUNIST),1380,7,1387,0.11,Lost
8413,West Bengal,Balurghat,RUBEL SARKAR,Kamatapur People’s Party (United),898,4,902,0.07,Lost
8414,West Bengal,Balurghat,NOTA,None of the Above,7430,7,7437,0.6,Lost
8415,West Bengal,Bangaon,SHANTANU THAKUR,Bharatiya Janata Party,716952,2553,719505,48.19,Won
8416,West Bengal,Bangaon,BISWAJIT DAS S/O LATE BIJAY KRISHNA DAS,All India Trinamool Congress,643653,2159,645812,43.25,Lost
8417,West Bengal,Bangaon,PRADIPKUMAR BISWAS,Indian National Congress,64859,317,65176,4.37,Lost
8418,West Bengal,Bangaon,DIPAK MAJUMDAR,All India Secular Front,19199,17,19216,1.29,Lost
8419,West Bengal,Bangaon,SUJATA BAIRAGI,Independent,9649,4,9653,0.65,Lost
8420,West Bengal,Bangaon,JASHAJIT SARKHEL,Independent,7829,4,7833,0.52,Lost
8421,West Bengal,Bangaon,CHANDAN MALLICK,Bahujan Samaj Party,5905,30,5935,0.4,Lost
8422,West Bengal,Bangaon,PRANITA MANDAL,Independent,2407,4,2411,0.16,Lost
8423,West Bengal,Bangaon,SUMITA PODDAR,Independent,2347,7,2354,0.16,Lost
8424,West Bengal,Bangaon,BISWAJIT DAS S/O LATE BALARAM DAS,Independent,2241,7,2248,0.15,Lost
8425,West Bengal,Bangaon,PATIT PABAN MANDAL,Socialist Unity Centre Of India (COMMUNIST),2140,29,2169,0.15,Lost
8426,West Bengal,Bangaon,SAMARESH BISWAS,Party for Democratic Socialism,1562,3,1565,0.1,Lost
8427,West Bengal,Bangaon,BISWAJIT DAS,Independent,1257,15,1272,0.09,Lost
8428,West Bengal,Bangaon,KALYAN SARKAR,Independent,676,15,691,0.05,Lost
8429,West Bengal,Bangaon,SUBRATA BISWAS,Guruchand Sena Dal,581,2,583,0.04,Lost
8430,West Bengal,Bangaon,NOTA,None of the Above,6635,50,6685,0.45,Lost
8431,West Bengal,Bankura,ARUP CHAKRABORTY,All India Trinamool Congress,637465,4348,641813,44.33,Won
8432,West Bengal,Bankura,DR. SUBHAS SARKAR,Bharatiya Janata Party,604836,4199,609035,42.07,Lost
8433,West Bengal,Bankura,NILANJAN DASGUPTA,Communist Party of India  (Marxist),104534,825,105359,7.28,Lost
8434,West Bengal,Bankura,SURAJIT SINGH KURMALI,Independent,18507,62,18569,1.28,Lost
8435,West Bengal,Bankura,GOPAL MURMU,Ambedkarite Party of India,9047,54,9101,0.63,Lost
8436,West Bengal,Bankura,DIPA BOURI,Bahujan Samaj Party,8709,87,8796,0.61,Lost
8437,West Bengal,Bankura,MARSHAL TUDU,Independent,6682,35,6717,0.46,Lost
8438,West Bengal,Bankura,TARA SHANKAR GOPE,Socialist Unity Centre Of India (COMMUNIST),5490,39,5529,0.38,Lost
8439,West Bengal,Bankura,SANDIP KUMAR DEY,Independent,4610,12,4622,0.32,Lost
8440,West Bengal,Bankura,SAMAR KUMAR BISWAS,Kisan Mazdoor Sangharsh Party,3512,29,3541,0.24,Lost
8441,West Bengal,Bankura,JIBAN CHAKRABORTY,Independent,3483,23,3506,0.24,Lost
8442,West Bengal,Bankura,KARTIK CHANDRA BAURI,Independent,2741,55,2796,0.19,Lost
8443,West Bengal,Bankura,GOUR CHANDRA HEMBRAM,Independent,2064,17,2081,0.14,Lost
8444,West Bengal,Bankura,NOTA,None of the Above,26126,83,26209,1.81,Lost
8445,West Bengal,Barasat,KAKOLI GHOSH DASTIDAR,All India Trinamool Congress,689513,2497,692010,45.15,Won
8446,West Bengal,Barasat,SWAPAN MAJUMDER,Bharatiya Janata Party,576024,1797,577821,37.7,Lost
8447,West Bengal,Barasat,TAPAS BANERJEE,All India Secular Front,121355,85,121440,7.92,Lost
8448,West Bengal,Barasat,SANJIB CHATTERJEE,All India Forward Bloc,99456,544,100000,6.52,Lost
8449,West Bengal,Barasat,SMRITIKANA HAOLADAR,Bahujan Samaj Party,5759,28,5787,0.38,Lost
8450,West Bengal,Barasat,SAIFUDDIN MONDAL,Independent,3823,4,3827,0.25,Lost
8451,West Bengal,Barasat,SWAPAN MAJUMDAR,Independent,3083,2,3085,0.2,Lost
8452,West Bengal,Barasat,S MUKHTAR AHMED,Independent,2639,8,2647,0.17,Lost
8453,West Bengal,Barasat,SEFALI DEY,Bharatiya Nyay-Adhikar Raksha Party,2244,8,2252,0.15,Lost
8454,West Bengal,Barasat,SADHAN GHOSH,Socialist Unity Centre Of India (COMMUNIST),2025,22,2047,0.13,Lost
8455,West Bengal,Barasat,BIKASH SARKAR,Mulnibasi Party of India,1928,1,1929,0.13,Lost
8456,West Bengal,Barasat,MOHAN LAL ADHIKARY,Independent,1850,14,1864,0.12,Lost
8457,West Bengal,Barasat,NOTA,None of the Above,17834,58,17892,1.17,Lost
8458,West Bengal,Bardhaman Purba,DR. SHARMILA SARKAR,All India Trinamool Congress,717881,2421,720302,48.11,Won
8459,West Bengal,Bardhaman Purba,ASIM KUMAR SARKAR,Bharatiya Janata Party,557943,1787,559730,37.38,Lost
8460,West Bengal,Bardhaman Purba,NIRAB KHAN,Communist Party of India  (Marxist),176358,541,176899,11.81,Lost
8461,West Bengal,Bardhaman Purba,NIRMAL MAJHI,Socialist Unity Centre Of India (COMMUNIST),10964,12,10976,0.73,Lost
8462,West Bengal,Bardhaman Purba,MUKUL BISWAS,Bahujan Samaj Party,7610,21,7631,0.51,Lost
8463,West Bengal,Bardhaman Purba,SHARMILA SARKAR,Independent,4875,18,4893,0.33,Lost
8464,West Bengal,Bardhaman Purba,SAJAL KUMAR DE,Communist Party of India  (Marxist-Leninist)  (Liberation),4163,19,4182,0.28,Lost
8465,West Bengal,Bardhaman Purba,NOTA,None of the Above,12654,43,12697,0.85,Lost
8466,West Bengal,Bardhaman-Durgapur,AZAD KIRTI JHA,All India Trinamool Congress,717069,3598,720667,47.99,Won
8467,West Bengal,Bardhaman-Durgapur,DILIP GHOSH,Bharatiya Janata Party,579609,3077,582686,38.8,Lost
8468,West Bengal,Bardhaman-Durgapur,SUKRITI GHOSAL,Communist Party of India  (Marxist),152851,978,153829,10.24,Lost
8469,West Bengal,Bardhaman-Durgapur,LUXMI NARAYAN KORA,Independent,7138,4,7142,0.48,Lost
8470,West Bengal,Bardhaman-Durgapur,PRABHU NATH SAH,Bahujan Samaj Party,6822,34,6856,0.46,Lost
8471,West Bengal,Bardhaman-Durgapur,TASBIRUL ISLAM,Socialist Unity Centre Of India (COMMUNIST),3450,19,3469,0.23,Lost
8472,West Bengal,Bardhaman-Durgapur,REENA LEONG,Independent,3100,11,3111,0.21,Lost
8473,West Bengal,Bardhaman-Durgapur,MIR SAKIMUDDIN,The National Road Map Party of India,2413,5,2418,0.16,Lost
8474,West Bengal,Bardhaman-Durgapur,NOTA,None of the Above,21532,63,21595,1.44,Lost
8475,West Bengal,Barrackpur,PARTHA BHOWMICK,All India Trinamool Congress,518486,1745,520231,45.56,Won
8476,West Bengal,Barrackpur,ARJUN SINGH,Bharatiya Janata Party,454184,1609,455793,39.92,Lost
8477,West Bengal,Barrackpur,DEBDUT GHOSH,Communist Party of India  (Marxist),109038,526,109564,9.6,Lost
8478,West Bengal,Barrackpur,MD JAMIR HOSSAIN,All India Secular Front,18797,9,18806,1.65,Lost
8479,West Bengal,Barrackpur,ROHIT KUMAR PATHAK,Independent,7116,16,7132,0.62,Lost
8480,West Bengal,Barrackpur,CHAPALA RAY (MAJUMDER),Bahujan Samaj Party,3882,27,3909,0.34,Lost
8481,West Bengal,Barrackpur,SHARMISTHA DAS,Independent,3622,12,3634,0.32,Lost
8482,West Bengal,Barrackpur,ANJAN GOSWAMI,Bharatiya Nyay-Adhikar Raksha Party,3434,14,3448,0.3,Lost
8483,West Bengal,Barrackpur,DHARMENDRA SINGH,Independent,2843,4,2847,0.25,Lost
8484,West Bengal,Barrackpur,SANJAY SINGH,Independent,1670,6,1676,0.15,Lost
8485,West Bengal,Barrackpur,DEBASISH BANERJEE,Socialist Unity Centre Of India (COMMUNIST),1422,12,1434,0.13,Lost
8486,West Bengal,Barrackpur,KUNDAN SINGH,Independent,820,6,826,0.07,Lost
8487,West Bengal,Barrackpur,UDAY VEER CHOUDHURY,Independent,745,12,757,0.07,Lost
8488,West Bengal,Barrackpur,AMIT KUMAR CHOUBEY,Independent,717,4,721,0.06,Lost
8489,West Bengal,Barrackpur,NOTA,None of the Above,11043,39,11082,0.97,Lost
8490,West Bengal,Basirhat,SK NURUL ISLAM,All India Trinamool Congress,801542,2220,803762,52.76,Won
8491,West Bengal,Basirhat,REKHA PATRA,Bharatiya Janata Party,468593,1622,470215,30.87,Lost
8492,West Bengal,Basirhat,AKHTAR RAHAMAN BISWAS,All India Secular Front,123432,68,123500,8.11,Lost
8493,West Bengal,Basirhat,NIRAPADA SARDAR,Communist Party of India  (Marxist),77611,288,77899,5.11,Lost
8494,West Bengal,Basirhat,MAFIJUL MOLLA,Independent,11833,-,11833,0.78,Lost
8495,West Bengal,Basirhat,PRIYAMA DAS,Independent,6606,14,6620,0.43,Lost
8496,West Bengal,Basirhat,MIRAZ MOLLA,Independent,5902,-,5902,0.39,Lost
8497,West Bengal,Basirhat,MD ABUL KALAM MOLLA,Bahujan Samaj Party,4451,13,4464,0.29,Lost
8498,West Bengal,Basirhat,BIDYUT GAYEN,Independent,3625,9,3634,0.24,Lost
8499,West Bengal,Basirhat,IMRAN ALI SARDAR,Bharatheeya Jawan Kisan Party,2548,5,2553,0.17,Lost
8500,West Bengal,Basirhat,PIYARUL ISLAM,Independent,2388,3,2391,0.16,Lost
8501,West Bengal,Basirhat,SARAVAN SINGH,Independent,2020,1,2021,0.13,Lost
8502,West Bengal,Basirhat,DAUD ALI GAZI,Socialist Unity Centre Of India (COMMUNIST),1163,4,1167,0.08,Lost
8503,West Bengal,Basirhat,KINKAR KANTI ROY,Independent,1115,3,1118,0.07,Lost
8504,West Bengal,Basirhat,BIPUL CHANDRA BISWAS,Mulnibasi Party of India,1070,4,1074,0.07,Lost
8505,West Bengal,Basirhat,NOTA,None of the Above,5229,19,5248,0.34,Lost
8506,West Bengal,Birbhum,SATABDI ROY,All India Trinamool Congress,714972,2989,717961,47,Won
8507,West Bengal,Birbhum,DEBTANU BHATTACHARYA,Bharatiya Janata Party,517761,2550,520311,34.06,Lost
8508,West Bengal,Birbhum,MILTON RASHID,Indian National Congress,225572,688,226260,14.81,Lost
8509,West Bengal,Birbhum,AMIY GHOSH,Independent,11950,8,11958,0.78,Lost
8510,West Bengal,Birbhum,LAKSHMI HEMBROM,Ambedkarite Party of India,7677,10,7687,0.5,Lost
8511,West Bengal,Birbhum,AYESHA KHATUN,Socialist Unity Centre Of India (COMMUNIST),6761,18,6779,0.44,Lost
8512,West Bengal,Birbhum,RAJNATH SARKAR,Bahujan Samaj Party,5866,16,5882,0.39,Lost
8513,West Bengal,Birbhum,SAURAV MUDI,Independent,4249,7,4256,0.28,Lost
8514,West Bengal,Birbhum,ABDUL IMRAN,Independent,3823,9,3832,0.25,Lost
8515,West Bengal,Birbhum,BISWAJIT MISHRA,All India Arya Mahasabha,3806,17,3823,0.25,Lost
8516,West Bengal,Birbhum,MD. JAKIR HOSSAIN,Bharatiya National Janata Dal,2547,10,2557,0.17,Lost
8517,West Bengal,Birbhum,DOLA SARKAR,Indian National Socialistic Action Forces,2027,6,2033,0.13,Lost
8518,West Bengal,Birbhum,NOTA,None of the Above,14037,56,14093,0.92,Lost
8519,West Bengal,Bishnupur,KHAN SAUMITRA,Bharatiya Janata Party,677320,2810,680130,44.93,Won
8520,West Bengal,Bishnupur,SUJATA MONDAL,All India Trinamool Congress,671148,3415,674563,44.56,Lost
8521,West Bengal,Bishnupur,SITAL CHANDRA KAIBARTYA,Communist Party of India  (Marxist),104895,516,105411,6.96,Lost
8522,West Bengal,Bishnupur,SADANANDA MANDAL,Socialist Unity Centre Of India (COMMUNIST),16046,28,16074,1.06,Lost
8523,West Bengal,Bishnupur,JOYDEV DHANK,Bahujan Samaj Party,9027,52,9079,0.6,Lost
8524,West Bengal,Bishnupur,BASUDEB SIKARI,Independent,5093,13,5106,0.34,Lost
8525,West Bengal,Bishnupur,NARENDRANATH RAY,Independent,4360,17,4377,0.29,Lost
8526,West Bengal,Bishnupur,NOTA,None of the Above,19062,70,19132,1.26,Lost
8527,West Bengal,Bolpur,ASIT KUMAR MAL,All India Trinamool Congress,851209,4424,855633,55.98,Won
8528,West Bengal,Bolpur,PIYA SAHA,Bharatiya Janata Party,525463,2917,528380,34.57,Lost
8529,West Bengal,Bolpur,SHYAMALI PRADHAN,Communist Party of India  (Marxist),98819,564,99383,6.5,Lost
8530,West Bengal,Bolpur,ATUL CHANDRA BAURI,Independent,7811,18,7829,0.51,Lost
8531,West Bengal,Bolpur,DR MANIK CHANDRA PRODHAN,Bahujan Samaj Party,7011,28,7039,0.46,Lost
8532,West Bengal,Bolpur,SHANTA DAS,Mulnibasi Party of India,3633,7,3640,0.24,Lost
8533,West Bengal,Bolpur,BIJOY DOLUI,Socialist Unity Centre Of India (COMMUNIST),2774,18,2792,0.18,Lost
8534,West Bengal,Bolpur,MANTU DHIBAR,Hindustan Shakti Sena,2048,4,2052,0.13,Lost
8535,West Bengal,Bolpur,NOTA,None of the Above,21640,82,21722,1.42,Lost
8536,West Bengal,Coochbehar,JAGADISH CHANDRA BARMA BASUNIA,All India Trinamool Congress,785747,2628,788375,48.57,Won
8537,West Bengal,Coochbehar,NISITH PRAMANIK,Bharatiya Janata Party,745144,3981,749125,46.16,Lost
8538,West Bengal,Coochbehar,NITISH CHANDRA ROY,All India Forward Bloc,29992,275,30267,1.86,Lost
8539,West Bengal,Coochbehar,PIYA ROY CHOWDHURY,Indian National Congress,10539,140,10679,0.66,Lost
8540,West Bengal,Coochbehar,HAREKRISHNA SARKAR,Independent,9462,5,9467,0.58,Lost
8541,West Bengal,Coochbehar,KAMALESH BARMAN,Independent,2972,21,2993,0.18,Lost
8542,West Bengal,Coochbehar,NABI BARMAN,Independent,2710,14,2724,0.17,Lost
8543,West Bengal,Coochbehar,SUBODH BARMAN,Independent,2594,5,2599,0.16,Lost
8544,West Bengal,Coochbehar,DILIP CHANDRA BARMAN,Socialist Unity Centre Of India (COMMUNIST),2449,19,2468,0.15,Lost
8545,West Bengal,Coochbehar,PURNA MOHAN ROY,Bahujan Samaj Party,2087,10,2097,0.13,Lost
8546,West Bengal,Coochbehar,BIDHAN DAS,Independent,2067,5,2072,0.13,Lost
8547,West Bengal,Coochbehar,KISHORE RAY,Independent,1588,18,1606,0.1,Lost
8548,West Bengal,Coochbehar,PRADIP KUMAR ROY,Kamatapur People’s Party (United),1499,19,1518,0.09,Lost
8549,West Bengal,Coochbehar,AMAL DAS,Independent,1488,7,1495,0.09,Lost
8550,West Bengal,Coochbehar,NOTA,None of the Above,15510,53,15563,0.96,Lost
8551,West Bengal,Darjeeling,RAJU BISTA,Bharatiya Janata Party,675324,4007,679331,51.18,Won
8552,West Bengal,Darjeeling,GOPAL LAMA,All India Trinamool Congress,498789,2017,500806,37.73,Lost
8553,West Bengal,Darjeeling,MUNISH TAMANG,Indian National Congress,82597,777,83374,6.28,Lost
8554,West Bengal,Darjeeling,BANDANA RAI,Independent,13155,519,13674,1.03,Lost
8555,West Bengal,Darjeeling,BISHNU PRASAD SHARMA,Independent,7431,16,7447,0.56,Lost
8556,West Bengal,Darjeeling,BHUPENDRA LEPCHA,Independent,6369,26,6395,0.48,Lost
8557,West Bengal,Darjeeling,ATASI BISWAS,Kisan Mazdoor Sangharsh Party,4586,55,4641,0.35,Lost
8558,West Bengal,Darjeeling,PRADHAN MARDI,Ambedkarite Party of India,2714,33,2747,0.21,Lost
8559,West Bengal,Darjeeling,KHUSHI RANJAN MANDAL,Independent,2313,24,2337,0.18,Lost
8560,West Bengal,Darjeeling,KALICHARAN BARMAN,Independent,2055,24,2079,0.16,Lost
8561,West Bengal,Darjeeling,QAMRUL HAQUE,North Bengal People’s Party,1829,24,1853,0.14,Lost
8562,West Bengal,Darjeeling,BUDHARU ROY,Kamatapur People’s Party (United),1734,28,1762,0.13,Lost
8563,West Bengal,Darjeeling,SHAHRIAR ALAM,Socialist Unity Centre Of India (COMMUNIST),1605,9,1614,0.12,Lost
8564,West Bengal,Darjeeling,SUBODH PAKHRIN,Gorkha Rashtriya Congress,1270,61,1331,0.1,Lost
8565,West Bengal,Darjeeling,NOTA,None of the Above,17960,61,18021,1.36,Lost
8566,West Bengal,Diamond harbour,ABHISHEK BANERJEE,All India Trinamool Congress,1043493,4737,1048230,68.48,Won
8567,West Bengal,Diamond harbour,ABHIJIT DAS (BOBBY),Bharatiya Janata Party,336068,1232,337300,22.03,Lost
8568,West Bengal,Diamond harbour,PRATIK UR RAHAMAN,Communist Party of India  (Marxist),86507,446,86953,5.68,Lost
8569,West Bengal,Diamond harbour,MAJNU LASKAR,All India Secular Front,21109,30,21139,1.38,Lost
8570,West Bengal,Diamond harbour,SUBRATA BOSE,Independent,9819,6,9825,0.64,Lost
8571,West Bengal,Diamond harbour,DASARATHI PAIK,Bahujan Samaj Party,7082,29,7111,0.46,Lost
8572,West Bengal,Diamond harbour,MALAY GUHA ROY,Independent,2963,8,2971,0.19,Lost
8573,West Bengal,Diamond harbour,PULAKESH MONDAL,Independent,1945,3,1948,0.13,Lost
8574,West Bengal,Diamond harbour,KALIMUDDIN SK,Indian National Socialistic Action Forces,1579,11,1590,0.1,Lost
8575,West Bengal,Diamond harbour,RAMKUMAR MONDAL,Socialist Unity Centre Of India (COMMUNIST),1411,7,1418,0.09,Lost
8576,West Bengal,Diamond harbour,ANISUR RAHAMAN SK,Independent,1152,7,1159,0.08,Lost
8577,West Bengal,Diamond harbour,KASHINATH MONDAL,Independent,961,24,985,0.06,Lost
8578,West Bengal,Diamond harbour,NOTA,None of the Above,10134,54,10188,0.67,Lost
8579,West Bengal,Dum dum,SOUGATA RAY,All India Trinamool Congress,526289,2290,528579,41.95,Won
8580,West Bengal,Dum dum,SILBHADRA DATTA,Bharatiya Janata Party,456138,1781,457919,36.34,Lost
8581,West Bengal,Dum dum,SUJAN CHAKRABORTY,Communist Party of India  (Marxist),239418,1366,240784,19.11,Lost
8582,West Bengal,Dum dum,SHEKH IMANUR RAHMAN,Independent,6410,1,6411,0.51,Lost
8583,West Bengal,Dum dum,SWAMINATH KORI,Bahujan Samaj Party,3749,17,3766,0.3,Lost
8584,West Bengal,Dum dum,HIRAK SINHA,Independent,3144,3,3147,0.25,Lost
8585,West Bengal,Dum dum,BANAMALI PANDA,Socialist Unity Centre Of India (COMMUNIST),1728,11,1739,0.14,Lost
8586,West Bengal,Dum dum,DULU DEY,Independent,1688,6,1694,0.13,Lost
8587,West Bengal,Dum dum,MANIKA MUKHERJEE,Bharatiya Nyay-Adhikar Raksha Party,1231,6,1237,0.1,Lost
8588,West Bengal,Dum dum,SANTANU MANDAL,Democratic Socialist Party of India,880,5,885,0.07,Lost
8589,West Bengal,Dum dum,TRIDIB BHUNIA,Independent,765,7,772,0.06,Lost
8590,West Bengal,Dum dum,GOURI BISWAS,Independent,698,3,701,0.06,Lost
8591,West Bengal,Dum dum,SUBRATA BHOWMIK,Mera Bharat Mahan Party,602,2,604,0.05,Lost
8592,West Bengal,Dum dum,HARI PADA BISWAS,Mulnibasi Party of India,465,9,474,0.04,Lost
8593,West Bengal,Dum dum,NOTA,None of the Above,11256,78,11334,0.9,Lost
8594,West Bengal,Ghatal,ADHIKARI DEEPAK (DEV),All India Trinamool Congress,834558,3432,837990,52.36,Won
8595,West Bengal,Ghatal,DR. HIRANMOY CHATTOPADHYAYA,Bharatiya Janata Party,652098,3024,655122,40.93,Lost
8596,West Bengal,Ghatal,TAPAN GANGULI,Communist Party of India,74399,509,74908,4.68,Lost
8597,West Bengal,Ghatal,SOUMEN MADRAJI,Bahujan Samaj Party,7916,25,7941,0.5,Lost
8598,West Bengal,Ghatal,GOPAL MONDAL,Independent,4238,6,4244,0.27,Lost
8599,West Bengal,Ghatal,DINESH MAIKAP,Socialist Unity Centre Of India (COMMUNIST),4124,24,4148,0.26,Lost
8600,West Bengal,Ghatal,SAHEB CHOWDHURY,Independent,3228,9,3237,0.2,Lost
8601,West Bengal,Ghatal,NOTA,None of the Above,12889,77,12966,0.81,Lost
8602,West Bengal,Hooghly,RACHNA BANERJEE,All India Trinamool Congress,700120,2624,702744,46.31,Won
8603,West Bengal,Hooghly,LOCKET CHATTERJEE,Bharatiya Janata Party,623867,2024,625891,41.24,Lost
8604,West Bengal,Hooghly,MANADIP GHOSH,Communist Party of India  (Marxist),139250,669,139919,9.22,Lost
8605,West Bengal,Hooghly,SURAJIT HEMBRAM,Independent,9257,11,9268,0.61,Lost
8606,West Bengal,Hooghly,SAMIM ALI MOLLICK,Independent,6555,12,6567,0.43,Lost
8607,West Bengal,Hooghly,JAMINI BHAR,Bahujan Samaj Party,4684,34,4718,0.31,Lost
8608,West Bengal,Hooghly,AJANTA SARKAR,Bharatiya National Janata Dal,3619,20,3639,0.24,Lost
8609,West Bengal,Hooghly,SK KAMALUDDIN,Independent,2755,11,2766,0.18,Lost
8610,West Bengal,Hooghly,SANCHITA BERA,Independent,2632,17,2649,0.17,Lost
8611,West Bengal,Hooghly,PABAN MAZUMDER,Socialist Unity Centre Of India (COMMUNIST),2367,13,2380,0.16,Lost
8612,West Bengal,Hooghly,PRADIP PAL,Bharatiya Nyay-Adhikar Raksha Party,2205,15,2220,0.15,Lost
8613,West Bengal,Hooghly,MRINAL KANTI DAS,Independent,1387,11,1398,0.09,Lost
8614,West Bengal,Hooghly,NOTA,None of the Above,13250,102,13352,0.88,Lost
8615,West Bengal,Howrah,PRASUN BANERJEE,All India Trinamool Congress,625229,1264,626493,49.26,Won
8616,West Bengal,Howrah,DR RATHIN CHAKRAVARTY,Bharatiya Janata Party,455996,1055,457051,35.94,Lost
8617,West Bengal,Howrah,SABYASACHI CHATTERJEE,Communist Party of India  (Marxist),151483,522,152005,11.95,Lost
8618,West Bengal,Howrah,PALASH BACHAR,Bahujan Samaj Party,6342,12,6354,0.5,Lost
8619,West Bengal,Howrah,SEIKH SAKIRUL ISLAM,Independent,5271,-,5271,0.41,Lost
8620,West Bengal,Howrah,SHIWA MALLICK,Independent,3218,2,3220,0.25,Lost
8621,West Bengal,Howrah,UTTAM CHATTERJEE,Socialist Unity Centre Of India (COMMUNIST),2319,6,2325,0.18,Lost
8622,West Bengal,Howrah,SHAMPA DAS,Bharatiya Nyay-Adhikar Raksha Party,2053,12,2065,0.16,Lost
8623,West Bengal,Howrah,RATHIN GANGULY,Independent,1884,3,1887,0.15,Lost
8624,West Bengal,Howrah,PRASUN LAHIRI,Independent,1323,3,1326,0.1,Lost
8625,West Bengal,Howrah,RAJESH KUMAR PRASAD,All India Arya Mahasabha,1268,4,1272,0.1,Lost
8626,West Bengal,Howrah,ADARSHA MONDAL,Independent,939,6,945,0.07,Lost
8627,West Bengal,Howrah,AJAZ AHMED ANSARI,Independent,856,1,857,0.07,Lost
8628,West Bengal,Howrah,TAPAS BARUI,Independent,637,4,641,0.05,Lost
8629,West Bengal,Howrah,NOTA,None of the Above,10036,48,10084,0.79,Lost
8630,West Bengal,Jadavpur,SAYANI GHOSH,All India Trinamool Congress,714049,3850,717899,45.83,Won
8631,West Bengal,Jadavpur,DR. ANIRBAN GANGULY,Bharatiya Janata Party,457307,2391,459698,29.35,Lost
8632,West Bengal,Jadavpur,SRIJAN BHATTACHARYYA,Communist Party of India  (Marxist),256951,1761,258712,16.52,Lost
8633,West Bengal,Jadavpur,NUR ALAM KHAN,All India Secular Front,83291,71,83362,5.32,Lost
8634,West Bengal,Jadavpur,RANJIT KUMAR MANDAL,Independent,13021,9,13030,0.83,Lost
8635,West Bengal,Jadavpur,HOSEN GAZI,Independent,4925,2,4927,0.31,Lost
8636,West Bengal,Jadavpur,SANDIP NATH,Bahujan Samaj Party,4434,28,4462,0.28,Lost
8637,West Bengal,Jadavpur,KALPANA NASKAR DATTA,Socialist Unity Centre Of India (COMMUNIST),4416,35,4451,0.28,Lost
8638,West Bengal,Jadavpur,BALARAM MANDAL,Independent,2829,6,2835,0.18,Lost
8639,West Bengal,Jadavpur,TANUSHREE MONDAL,Independent,2419,8,2427,0.15,Lost
8640,West Bengal,Jadavpur,SHANKAR MANDAL,Independent,1439,3,1442,0.09,Lost
8641,West Bengal,Jadavpur,SRI GOPAN SARDAR,Mulnibasi Party of India,1366,7,1373,0.09,Lost
8642,West Bengal,Jadavpur,PURNIMA DEBNATH,Independent,1301,24,1325,0.08,Lost
8643,West Bengal,Jadavpur,CHANDRACHUR GOSWAMI,Independent,1112,2,1114,0.07,Lost
8644,West Bengal,Jadavpur,ARUN SARKAR,Independent,1107,3,1110,0.07,Lost
8645,West Bengal,Jadavpur,DIPAK SARDAR,Independent,924,3,927,0.06,Lost
8646,West Bengal,Jadavpur,NOTA,None of the Above,7316,99,7415,0.47,Lost
8647,West Bengal,Jalpaiguri,DR JAYANTA KUMAR ROY,Bharatiya Janata Party,763236,3332,766568,48.57,Won
8648,West Bengal,Jalpaiguri,NIRMAL CHANDRA ROY,All India Trinamool Congress,677496,2379,679875,43.07,Lost
8649,West Bengal,Jalpaiguri,DEBRAJ BARMAN,Communist Party of India  (Marxist),73629,463,74092,4.69,Lost
8650,West Bengal,Jalpaiguri,SHIPRA RAY HAKIM,Independent,9890,17,9907,0.63,Lost
8651,West Bengal,Jalpaiguri,BINOD MALLICK,Bahujan Samaj Party,8537,29,8566,0.54,Lost
8652,West Bengal,Jalpaiguri,HAREKRISHNA SARKAR,Independent,5837,11,5848,0.37,Lost
8653,West Bengal,Jalpaiguri,MAHESWAR BARMAN,Independent,4254,13,4267,0.27,Lost
8654,West Bengal,Jalpaiguri,RAM PRASAD MANDAL,Socialist Unity Centre Of India (COMMUNIST),3815,20,3835,0.24,Lost
8655,West Bengal,Jalpaiguri,MANABENDRA ROY,Kamatapur People’s Party (United),2899,51,2950,0.19,Lost
8656,West Bengal,Jalpaiguri,NIRODE CHANDRA ADHIKARY,Independent,2504,13,2517,0.16,Lost
8657,West Bengal,Jalpaiguri,ADHIR CHANDRA BARMAN,Independent,1911,16,1927,0.12,Lost
8658,West Bengal,Jalpaiguri,RANJIT BARMAN,Mulnibasi Party of India,1180,9,1189,0.08,Lost
8659,West Bengal,Jalpaiguri,NOTA,None of the Above,16807,41,16848,1.07,Lost
8660,West Bengal,Jangipur,KHALILUR RAHAMAN,All India Trinamool Congress,543449,978,544427,39.75,Won
